#!/usr/local/bin/rebench -d -n rebench.conf
[2012-07-10 16:31:26.758452]	benchmarks/takfp.lua, vm:luajit, suite:tilera, args:'8'	1	1	None	total = 3120.000000
[2012-07-10 16:31:26.758620]	benchmarks/takfp.lua, vm:luajit, suite:tilera, args:'8'	1	1	None	pass1	total = 1570.000000
[2012-07-10 16:31:26.758714]	benchmarks/takfp.lua, vm:luajit, suite:tilera, args:'8'	1	1	None	pass2	total = 1550.000000
[2012-07-10 16:31:30.328612]	benchmarks/takfp.lua, vm:luajit, suite:tilera, args:'8'	1	1	None	total = 3120.000000
[2012-07-10 16:31:30.328774]	benchmarks/takfp.lua, vm:luajit, suite:tilera, args:'8'	1	1	None	pass1	total = 1570.000000
[2012-07-10 16:31:30.328873]	benchmarks/takfp.lua, vm:luajit, suite:tilera, args:'8'	1	1	None	pass2	total = 1550.000000
[2012-07-10 16:32:05.848783]	benchmarks/ary.lua, vm:lua, suite:tilera, args:'10000'	1	1	None	total = 33680.000000
[2012-07-10 16:32:05.848963]	benchmarks/ary.lua, vm:lua, suite:tilera, args:'10000'	1	1	None	pass1	total = 16840.000000
[2012-07-10 16:32:05.849056]	benchmarks/ary.lua, vm:lua, suite:tilera, args:'10000'	1	1	None	pass2	total = 16830.000000
[2012-07-10 16:32:39.989039]	benchmarks/ary.lua, vm:lua, suite:tilera, args:'10000'	1	1	None	total = 33690.000000
[2012-07-10 16:32:39.989211]	benchmarks/ary.lua, vm:lua, suite:tilera, args:'10000'	1	1	None	pass1	total = 16850.000000
[2012-07-10 16:32:39.989303]	benchmarks/ary.lua, vm:lua, suite:tilera, args:'10000'	1	1	None	pass2	total = 16840.000000
[2012-07-10 16:32:44.919232]	benchmarks/binarytrees.lua-2.lua, vm:lua, suite:tilera, args:'10'	1	1	None	total = 4490.000000
[2012-07-10 16:32:44.919404]	benchmarks/binarytrees.lua-2.lua, vm:lua, suite:tilera, args:'10'	1	1	None	pass1	total = 2220.000000
[2012-07-10 16:32:44.919502]	benchmarks/binarytrees.lua-2.lua, vm:lua, suite:tilera, args:'10'	1	1	None	pass2	total = 2250.000000
[2012-07-10 16:32:49.719381]	benchmarks/binarytrees.lua-2.lua, vm:lua, suite:tilera, args:'10'	1	1	None	total = 4370.000000
[2012-07-10 16:32:49.719547]	benchmarks/binarytrees.lua-2.lua, vm:lua, suite:tilera, args:'10'	1	1	None	pass1	total = 2160.000000
[2012-07-10 16:32:49.719645]	benchmarks/binarytrees.lua-2.lua, vm:lua, suite:tilera, args:'10'	1	1	None	pass2	total = 2190.000000
[2012-07-10 16:32:54.539284]	benchmarks/binarytrees.lua-2.lua, vm:lua, suite:tilera, args:'10'	1	1	None	total = 4380.000000
[2012-07-10 16:32:54.539456]	benchmarks/binarytrees.lua-2.lua, vm:lua, suite:tilera, args:'10'	1	1	None	pass1	total = 2170.000000
[2012-07-10 16:32:54.539554]	benchmarks/binarytrees.lua-2.lua, vm:lua, suite:tilera, args:'10'	1	1	None	pass2	total = 2210.000000
[2012-07-10 16:32:59.219330]	benchmarks/binarytrees.lua-3.lua, vm:lua, suite:tilera, args:'10'	1	1	None	total = 4250.000000
[2012-07-10 16:32:59.219504]	benchmarks/binarytrees.lua-3.lua, vm:lua, suite:tilera, args:'10'	1	1	None	pass1	total = 2110.000000
[2012-07-10 16:32:59.219601]	benchmarks/binarytrees.lua-3.lua, vm:lua, suite:tilera, args:'10'	1	1	None	pass2	total = 2120.000000
[2012-07-10 16:33:03.929406]	benchmarks/binarytrees.lua-3.lua, vm:lua, suite:tilera, args:'10'	1	1	None	total = 4260.000000
[2012-07-10 16:33:03.929580]	benchmarks/binarytrees.lua-3.lua, vm:lua, suite:tilera, args:'10'	1	1	None	pass1	total = 2120.000000
[2012-07-10 16:33:03.929675]	benchmarks/binarytrees.lua-3.lua, vm:lua, suite:tilera, args:'10'	1	1	None	pass2	total = 2130.000000
[2012-07-10 16:33:08.579394]	benchmarks/binarytrees.lua-3.lua, vm:lua, suite:tilera, args:'10'	1	1	None	total = 4230.000000
[2012-07-10 16:33:08.579565]	benchmarks/binarytrees.lua-3.lua, vm:lua, suite:tilera, args:'10'	1	1	None	pass1	total = 2100.000000
[2012-07-10 16:33:08.579663]	benchmarks/binarytrees.lua-3.lua, vm:lua, suite:tilera, args:'10'	1	1	None	pass2	total = 2110.000000
[2012-07-10 16:33:18.229461]	benchmarks/chameneos.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	total = 9230.000000
[2012-07-10 16:33:18.229632]	benchmarks/chameneos.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	pass1	total = 4590.000000
[2012-07-10 16:33:18.229734]	benchmarks/chameneos.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	pass2	total = 4630.000000
[2012-07-10 16:33:27.829511]	benchmarks/chameneos.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	total = 9140.000000
[2012-07-10 16:33:27.829678]	benchmarks/chameneos.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	pass1	total = 4550.000000
[2012-07-10 16:33:27.829774]	benchmarks/chameneos.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	pass2	total = 4590.000000
[2012-07-10 16:33:37.409504]	benchmarks/chameneos.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	total = 9150.000000
[2012-07-10 16:33:37.409670]	benchmarks/chameneos.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	pass1	total = 4560.000000
[2012-07-10 16:33:37.409767]	benchmarks/chameneos.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	pass2	total = 4590.000000
[2012-07-10 16:33:46.089600]	benchmarks/except.lua, vm:lua, suite:tilera, args:'250000'	1	1	None	total = 8250.000000
[2012-07-10 16:33:46.089768]	benchmarks/except.lua, vm:lua, suite:tilera, args:'250000'	1	1	None	pass1	total = 4130.000000
[2012-07-10 16:33:46.089868]	benchmarks/except.lua, vm:lua, suite:tilera, args:'250000'	1	1	None	pass2	total = 4120.000000
[2012-07-10 16:33:54.769656]	benchmarks/except.lua, vm:lua, suite:tilera, args:'250000'	1	1	None	total = 8250.000000
[2012-07-10 16:33:54.769825]	benchmarks/except.lua, vm:lua, suite:tilera, args:'250000'	1	1	None	pass1	total = 4130.000000
[2012-07-10 16:33:54.769924]	benchmarks/except.lua, vm:lua, suite:tilera, args:'250000'	1	1	None	pass2	total = 4110.000000
[2012-07-10 16:34:17.220270]	benchmarks/fannkuch.lua, vm:lua, suite:tilera, args:'9'	1	1	None	total = 22030.000000
[2012-07-10 16:34:17.220444]	benchmarks/fannkuch.lua, vm:lua, suite:tilera, args:'9'	1	1	None	pass1	total = 11020.000000
[2012-07-10 16:34:17.220548]	benchmarks/fannkuch.lua, vm:lua, suite:tilera, args:'9'	1	1	None	pass2	total = 11010.000000
[2012-07-10 16:34:39.680447]	benchmarks/fannkuch.lua, vm:lua, suite:tilera, args:'9'	1	1	None	total = 22030.000000
[2012-07-10 16:34:39.680616]	benchmarks/fannkuch.lua, vm:lua, suite:tilera, args:'9'	1	1	None	pass1	total = 11010.000000
[2012-07-10 16:34:39.680719]	benchmarks/fannkuch.lua, vm:lua, suite:tilera, args:'9'	1	1	None	pass2	total = 11020.000000
[2012-07-10 16:35:01.550580]	benchmarks/fannkuch.lua-2.lua, vm:lua, suite:tilera, args:'9'	1	1	None	total = 21360.000000
[2012-07-10 16:35:01.550772]	benchmarks/fannkuch.lua-2.lua, vm:lua, suite:tilera, args:'9'	1	1	None	pass1	total = 10680.000000
[2012-07-10 16:35:01.550868]	benchmarks/fannkuch.lua-2.lua, vm:lua, suite:tilera, args:'9'	1	1	None	pass2	total = 10680.000000
[2012-07-10 16:35:23.350821]	benchmarks/fannkuch.lua-2.lua, vm:lua, suite:tilera, args:'9'	1	1	None	total = 21330.000000
[2012-07-10 16:35:23.350998]	benchmarks/fannkuch.lua-2.lua, vm:lua, suite:tilera, args:'9'	1	1	None	pass1	total = 10670.000000
[2012-07-10 16:35:23.351098]	benchmarks/fannkuch.lua-2.lua, vm:lua, suite:tilera, args:'9'	1	1	None	pass2	total = 10660.000000
[2012-07-10 16:35:45.060990]	benchmarks/fannkuch.lua-2.lua, vm:lua, suite:tilera, args:'9'	1	1	None	total = 21290.000000
[2012-07-10 16:35:45.061160]	benchmarks/fannkuch.lua-2.lua, vm:lua, suite:tilera, args:'9'	1	1	None	pass1	total = 10640.000000
[2012-07-10 16:35:45.061257]	benchmarks/fannkuch.lua-2.lua, vm:lua, suite:tilera, args:'9'	1	1	None	pass2	total = 10650.000000
[2012-07-10 16:36:08.460874]	benchmarks/fannkuchredux.lua, vm:lua, suite:tilera, args:'9'	1	1	None	total = 22980.000000
[2012-07-10 16:36:08.461048]	benchmarks/fannkuchredux.lua, vm:lua, suite:tilera, args:'9'	1	1	None	pass1	total = 11500.000000
[2012-07-10 16:36:08.461151]	benchmarks/fannkuchredux.lua, vm:lua, suite:tilera, args:'9'	1	1	None	pass2	total = 11480.000000
[2012-07-10 16:36:31.881061]	benchmarks/fannkuchredux.lua, vm:lua, suite:tilera, args:'9'	1	1	None	total = 22990.000000
[2012-07-10 16:36:31.881238]	benchmarks/fannkuchredux.lua, vm:lua, suite:tilera, args:'9'	1	1	None	pass1	total = 11500.000000
[2012-07-10 16:36:31.881333]	benchmarks/fannkuchredux.lua, vm:lua, suite:tilera, args:'9'	1	1	None	pass2	total = 11490.000000
[2012-07-10 16:36:58.542702]	benchmarks/fasta.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	total = 23920.000000
[2012-07-10 16:36:58.542913]	benchmarks/fasta.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	pass1	total = 11970.000000
[2012-07-10 16:36:58.542981]	benchmarks/fasta.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	pass2	total = 11950.000000
[2012-07-10 16:37:25.100528]	benchmarks/fasta.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	total = 23880.000000
[2012-07-10 16:37:25.100737]	benchmarks/fasta.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	pass1	total = 11930.000000
[2012-07-10 16:37:25.100796]	benchmarks/fasta.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	pass2	total = 11950.000000
[2012-07-10 16:37:51.738555]	benchmarks/fasta.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	total = 23960.000000
[2012-07-10 16:37:51.738759]	benchmarks/fasta.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	pass1	total = 12000.000000
[2012-07-10 16:37:51.738823]	benchmarks/fasta.lua, vm:lua, suite:tilera, args:'200000'	1	1	None	pass2	total = 11960.000000
[2012-07-10 16:37:58.841795]	benchmarks/fibo.lua, vm:lua, suite:tilera, args:'30'	1	1	None	total = 6690.000000
[2012-07-10 16:37:58.841971]	benchmarks/fibo.lua, vm:lua, suite:tilera, args:'30'	1	1	None	pass1	total = 3350.000000
[2012-07-10 16:37:58.842074]	benchmarks/fibo.lua, vm:lua, suite:tilera, args:'30'	1	1	None	pass2	total = 3340.000000
[2012-07-10 16:38:05.991952]	benchmarks/fibo.lua, vm:lua, suite:tilera, args:'30'	1	1	None	total = 6690.000000
[2012-07-10 16:38:05.992121]	benchmarks/fibo.lua, vm:lua, suite:tilera, args:'30'	1	1	None	pass1	total = 3350.000000
[2012-07-10 16:38:05.992212]	benchmarks/fibo.lua, vm:lua, suite:tilera, args:'30'	1	1	None	pass2	total = 3340.000000
[2012-07-10 16:39:29.652669]	benchmarks/harmonic.lua, vm:lua, suite:tilera, args:'20000000'	1	1	None	total = 83250.000000
[2012-07-10 16:39:29.652856]	benchmarks/harmonic.lua, vm:lua, suite:tilera, args:'20000000'	1	1	None	pass1	total = 41630.000000
[2012-07-10 16:39:29.652951]	benchmarks/harmonic.lua, vm:lua, suite:tilera, args:'20000000'	1	1	None	pass2	total = 41620.000000
[2012-07-10 16:40:53.313449]	benchmarks/harmonic.lua, vm:lua, suite:tilera, args:'20000000'	1	1	None	total = 83250.000000
[2012-07-10 16:40:53.313619]	benchmarks/harmonic.lua, vm:lua, suite:tilera, args:'20000000'	1	1	None	pass1	total = 41630.000000
[2012-07-10 16:40:53.313720]	benchmarks/harmonic.lua, vm:lua, suite:tilera, args:'20000000'	1	1	None	pass2	total = 41620.000000
[2012-07-10 16:41:03.913426]	benchmarks/hash2.lua, vm:lua, suite:tilera, args:'200'	1	1	None	total = 10130.000000
[2012-07-10 16:41:03.913600]	benchmarks/hash2.lua, vm:lua, suite:tilera, args:'200'	1	1	None	pass1	total = 5040.000000
[2012-07-10 16:41:03.913699]	benchmarks/hash2.lua, vm:lua, suite:tilera, args:'200'	1	1	None	pass2	total = 5050.000000
[2012-07-10 16:41:14.533469]	benchmarks/hash2.lua, vm:lua, suite:tilera, args:'200'	1	1	None	total = 10150.000000
[2012-07-10 16:41:14.533636]	benchmarks/hash2.lua, vm:lua, suite:tilera, args:'200'	1	1	None	pass1	total = 5060.000000
[2012-07-10 16:41:14.533731]	benchmarks/hash2.lua, vm:lua, suite:tilera, args:'200'	1	1	None	pass2	total = 5050.000000
[2012-07-10 16:41:25.143589]	benchmarks/hash2.lua, vm:lua, suite:tilera, args:'200'	1	1	None	total = 10170.000000
[2012-07-10 16:41:25.143751]	benchmarks/hash2.lua, vm:lua, suite:tilera, args:'200'	1	1	None	pass1	total = 5080.000000
[2012-07-10 16:41:25.143844]	benchmarks/hash2.lua, vm:lua, suite:tilera, args:'200'	1	1	None	pass2	total = 5050.000000
[2012-07-10 16:41:35.873632]	benchmarks/hash.lua, vm:lua, suite:tilera, args:'150000'	1	1	None	total = 10080.000000
[2012-07-10 16:41:35.873807]	benchmarks/hash.lua, vm:lua, suite:tilera, args:'150000'	1	1	None	pass1	total = 5010.000000
[2012-07-10 16:41:35.873910]	benchmarks/hash.lua, vm:lua, suite:tilera, args:'150000'	1	1	None	pass2	total = 3880.000000
[2012-07-10 16:41:46.713818]	benchmarks/hash.lua, vm:lua, suite:tilera, args:'150000'	1	1	None	total = 10130.000000
[2012-07-10 16:41:46.713987]	benchmarks/hash.lua, vm:lua, suite:tilera, args:'150000'	1	1	None	pass1	total = 5060.000000
[2012-07-10 16:41:46.714079]	benchmarks/hash.lua, vm:lua, suite:tilera, args:'150000'	1	1	None	pass2	total = 3900.000000
[2012-07-10 16:41:57.474027]	benchmarks/hash.lua, vm:lua, suite:tilera, args:'150000'	1	1	None	total = 10090.000000
[2012-07-10 16:41:57.474195]	benchmarks/hash.lua, vm:lua, suite:tilera, args:'150000'	1	1	None	pass1	total = 5020.000000
[2012-07-10 16:41:57.474311]	benchmarks/hash.lua, vm:lua, suite:tilera, args:'150000'	1	1	None	pass2	total = 3890.000000
[2012-07-10 16:41:57.913634]	benchmarks/hello.lua, vm:lua, suite:tilera, args:''	1	1	None	total = 10.000000
[2012-07-10 16:41:57.913807]	benchmarks/hello.lua, vm:lua, suite:tilera, args:''	1	1	None	pass1	total = 10.000000
[2012-07-10 16:41:57.913900]	benchmarks/hello.lua, vm:lua, suite:tilera, args:''	1	1	None	pass2	total = 0.000000
[2012-07-10 16:41:58.353761]	benchmarks/hello.lua, vm:lua, suite:tilera, args:''	1	1	None	total = 10.000000
[2012-07-10 16:41:58.353925]	benchmarks/hello.lua, vm:lua, suite:tilera, args:''	1	1	None	pass1	total = 10.000000
[2012-07-10 16:41:58.354023]	benchmarks/hello.lua, vm:lua, suite:tilera, args:''	1	1	None	pass2	total = 0.000000
[2012-07-10 16:42:09.884087]	benchmarks/lists.lua, vm:lua, suite:tilera, args:'25'	1	1	None	total = 11080.000000
[2012-07-10 16:42:09.884263]	benchmarks/lists.lua, vm:lua, suite:tilera, args:'25'	1	1	None	pass1	total = 5550.000000
[2012-07-10 16:42:09.884359]	benchmarks/lists.lua, vm:lua, suite:tilera, args:'25'	1	1	None	pass2	total = 5530.000000
[2012-07-10 16:42:21.394235]	benchmarks/lists.lua, vm:lua, suite:tilera, args:'25'	1	1	None	total = 11080.000000
[2012-07-10 16:42:21.394405]	benchmarks/lists.lua, vm:lua, suite:tilera, args:'25'	1	1	None	pass1	total = 5550.000000
[2012-07-10 16:42:21.394504]	benchmarks/lists.lua, vm:lua, suite:tilera, args:'25'	1	1	None	pass2	total = 5530.000000
[2012-07-10 16:42:37.584213]	benchmarks/mandelbrot.lua, vm:lua, suite:tilera, args:'400'	1	1	None	total = 15750.000000
[2012-07-10 16:42:37.584388]	benchmarks/mandelbrot.lua, vm:lua, suite:tilera, args:'400'	1	1	None	pass1	total = 7880.000000
[2012-07-10 16:42:37.584485]	benchmarks/mandelbrot.lua, vm:lua, suite:tilera, args:'400'	1	1	None	pass2	total = 7860.000000
[2012-07-10 16:42:53.784457]	benchmarks/mandelbrot.lua, vm:lua, suite:tilera, args:'400'	1	1	None	total = 15760.000000
[2012-07-10 16:42:53.784624]	benchmarks/mandelbrot.lua, vm:lua, suite:tilera, args:'400'	1	1	None	pass1	total = 7870.000000
[2012-07-10 16:42:53.784720]	benchmarks/mandelbrot.lua, vm:lua, suite:tilera, args:'400'	1	1	None	pass2	total = 7870.000000
[2012-07-10 16:43:06.304467]	benchmarks/mandelbrot.lua-2.lua, vm:lua, suite:tilera, args:'350'	1	1	None	total = 12090.000000
[2012-07-10 16:43:06.304644]	benchmarks/mandelbrot.lua-2.lua, vm:lua, suite:tilera, args:'350'	1	1	None	pass1	total = 6050.000000
[2012-07-10 16:43:06.304736]	benchmarks/mandelbrot.lua-2.lua, vm:lua, suite:tilera, args:'350'	1	1	None	pass2	total = 6040.000000
[2012-07-10 16:43:18.824556]	benchmarks/mandelbrot.lua-2.lua, vm:lua, suite:tilera, args:'350'	1	1	None	total = 12090.000000
[2012-07-10 16:43:18.824729]	benchmarks/mandelbrot.lua-2.lua, vm:lua, suite:tilera, args:'350'	1	1	None	pass1	total = 6040.000000
[2012-07-10 16:43:18.824821]	benchmarks/mandelbrot.lua-2.lua, vm:lua, suite:tilera, args:'350'	1	1	None	pass2	total = 6040.000000
[2012-07-10 16:43:28.724709]	benchmarks/matrix.lua, vm:lua, suite:tilera, args:'100'	1	1	None	total = 9470.000000
[2012-07-10 16:43:28.724880]	benchmarks/matrix.lua, vm:lua, suite:tilera, args:'100'	1	1	None	pass1	total = 4740.000000
[2012-07-10 16:43:28.724974]	benchmarks/matrix.lua, vm:lua, suite:tilera, args:'100'	1	1	None	pass2	total = 4730.000000
[2012-07-10 16:43:38.644788]	benchmarks/matrix.lua, vm:lua, suite:tilera, args:'100'	1	1	None	total = 9470.000000
[2012-07-10 16:43:38.644963]	benchmarks/matrix.lua, vm:lua, suite:tilera, args:'100'	1	1	None	pass1	total = 4740.000000
[2012-07-10 16:43:38.645056]	benchmarks/matrix.lua, vm:lua, suite:tilera, args:'100'	1	1	None	pass2	total = 4730.000000
[2012-07-10 16:43:50.364952]	benchmarks/nbody.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	total = 11290.000000
[2012-07-10 16:43:50.365123]	benchmarks/nbody.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass1	total = 5650.000000
[2012-07-10 16:43:50.365215]	benchmarks/nbody.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass2	total = 5640.000000
[2012-07-10 16:44:02.094938]	benchmarks/nbody.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	total = 11320.000000
[2012-07-10 16:44:02.095104]	benchmarks/nbody.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass1	total = 5670.000000
[2012-07-10 16:44:02.095198]	benchmarks/nbody.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass2	total = 5650.000000
[2012-07-10 16:44:13.895036]	benchmarks/nbody.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	total = 11370.000000
[2012-07-10 16:44:13.895205]	benchmarks/nbody.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass1	total = 5690.000000
[2012-07-10 16:44:13.895301]	benchmarks/nbody.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass2	total = 5680.000000
[2012-07-10 16:44:25.045175]	benchmarks/nbody.lua-2.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	total = 10730.000000
[2012-07-10 16:44:25.045348]	benchmarks/nbody.lua-2.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass1	total = 5370.000000
[2012-07-10 16:44:25.045441]	benchmarks/nbody.lua-2.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass2	total = 5360.000000
[2012-07-10 16:44:36.205199]	benchmarks/nbody.lua-2.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	total = 10730.000000
[2012-07-10 16:44:36.205371]	benchmarks/nbody.lua-2.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass1	total = 5370.000000
[2012-07-10 16:44:36.205464]	benchmarks/nbody.lua-2.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass2	total = 5360.000000
[2012-07-10 16:44:47.495307]	benchmarks/nbody.lua-4.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	total = 10780.000000
[2012-07-10 16:44:47.495477]	benchmarks/nbody.lua-4.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass1	total = 5400.000000
[2012-07-10 16:44:47.495567]	benchmarks/nbody.lua-4.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass2	total = 5380.000000
[2012-07-10 16:44:58.795452]	benchmarks/nbody.lua-4.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	total = 10860.000000
[2012-07-10 16:44:58.795626]	benchmarks/nbody.lua-4.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass1	total = 5370.000000
[2012-07-10 16:44:58.795717]	benchmarks/nbody.lua-4.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass2	total = 5490.000000
[2012-07-10 16:45:09.945545]	benchmarks/nbody.lua-4.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	total = 10730.000000
[2012-07-10 16:45:09.945714]	benchmarks/nbody.lua-4.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass1	total = 5370.000000
[2012-07-10 16:45:09.945807]	benchmarks/nbody.lua-4.lua, vm:lua, suite:tilera, args:'30000'	1	1	None	pass2	total = 5360.000000
[2012-07-10 16:45:19.295605]	benchmarks/nestedloop.lua, vm:lua, suite:tilera, args:'14'	1	1	None	total = 8930.000000
[2012-07-10 16:45:19.295783]	benchmarks/nestedloop.lua, vm:lua, suite:tilera, args:'14'	1	1	None	pass1	total = 4470.000000
[2012-07-10 16:45:19.295875]	benchmarks/nestedloop.lua, vm:lua, suite:tilera, args:'14'	1	1	None	pass2	total = 4460.000000
[2012-07-10 16:45:28.675654]	benchmarks/nestedloop.lua, vm:lua, suite:tilera, args:'14'	1	1	None	total = 8930.000000
[2012-07-10 16:45:28.675830]	benchmarks/nestedloop.lua, vm:lua, suite:tilera, args:'14'	1	1	None	pass1	total = 4470.000000
[2012-07-10 16:45:28.675923]	benchmarks/nestedloop.lua, vm:lua, suite:tilera, args:'14'	1	1	None	pass2	total = 4460.000000
[2012-07-10 16:45:45.695913]	benchmarks/nsievebits.lua, vm:lua, suite:tilera, args:'5'	1	1	None	total = 16590.000000
[2012-07-10 16:45:45.696083]	benchmarks/nsievebits.lua, vm:lua, suite:tilera, args:'5'	1	1	None	pass1	total = 8290.000000
[2012-07-10 16:45:45.696175]	benchmarks/nsievebits.lua, vm:lua, suite:tilera, args:'5'	1	1	None	pass2	total = 8300.000000
[2012-07-10 16:46:02.776055]	benchmarks/nsievebits.lua, vm:lua, suite:tilera, args:'5'	1	1	None	total = 16660.000000
[2012-07-10 16:46:02.776229]	benchmarks/nsievebits.lua, vm:lua, suite:tilera, args:'5'	1	1	None	pass1	total = 8330.000000
[2012-07-10 16:46:02.776325]	benchmarks/nsievebits.lua, vm:lua, suite:tilera, args:'5'	1	1	None	pass2	total = 8330.000000
[2012-07-10 16:46:19.806176]	benchmarks/nsievebits.lua, vm:lua, suite:tilera, args:'5'	1	1	None	total = 16610.000000
[2012-07-10 16:46:19.806362]	benchmarks/nsievebits.lua, vm:lua, suite:tilera, args:'5'	1	1	None	pass1	total = 8300.000000
[2012-07-10 16:46:19.806451]	benchmarks/nsievebits.lua, vm:lua, suite:tilera, args:'5'	1	1	None	pass2	total = 8310.000000
[2012-07-10 16:46:30.576410]	benchmarks/nsieve.lua-3.lua, vm:lua, suite:tilera, args:'6'	1	1	None	total = 10350.000000
[2012-07-10 16:46:30.576583]	benchmarks/nsieve.lua-3.lua, vm:lua, suite:tilera, args:'6'	1	1	None	pass1	total = 5090.000000
[2012-07-10 16:46:30.576678]	benchmarks/nsieve.lua-3.lua, vm:lua, suite:tilera, args:'6'	1	1	None	pass2	total = 5070.000000
[2012-07-10 16:46:41.356343]	benchmarks/nsieve.lua-3.lua, vm:lua, suite:tilera, args:'6'	1	1	None	total = 10340.000000
[2012-07-10 16:46:41.356520]	benchmarks/nsieve.lua-3.lua, vm:lua, suite:tilera, args:'6'	1	1	None	pass1	total = 5080.000000
[2012-07-10 16:46:41.356611]	benchmarks/nsieve.lua-3.lua, vm:lua, suite:tilera, args:'6'	1	1	None	pass2	total = 5080.000000
[2012-07-10 16:47:35.747099]	benchmarks/partialsums.lua-2.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	total = 53960.000000
[2012-07-10 16:47:35.747279]	benchmarks/partialsums.lua-2.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	pass1	total = 26990.000000
[2012-07-10 16:47:35.747372]	benchmarks/partialsums.lua-2.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	pass2	total = 26970.000000
[2012-07-10 16:48:29.937617]	benchmarks/partialsums.lua-2.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	total = 53740.000000
[2012-07-10 16:48:29.937796]	benchmarks/partialsums.lua-2.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	pass1	total = 26880.000000
[2012-07-10 16:48:29.937888]	benchmarks/partialsums.lua-2.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	pass2	total = 26860.000000
[2012-07-10 16:49:23.937891]	benchmarks/partialsums.lua-2.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	total = 53570.000000
[2012-07-10 16:49:23.938088]	benchmarks/partialsums.lua-2.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	pass1	total = 26790.000000
[2012-07-10 16:49:23.938186]	benchmarks/partialsums.lua-2.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	pass2	total = 26780.000000
[2012-07-10 16:50:18.358315]	benchmarks/partialsums.lua-3.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	total = 53980.000000
[2012-07-10 16:50:18.358490]	benchmarks/partialsums.lua-3.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	pass1	total = 27000.000000
[2012-07-10 16:50:18.358585]	benchmarks/partialsums.lua-3.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	pass2	total = 26980.000000
[2012-07-10 16:51:12.698828]	benchmarks/partialsums.lua-3.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	total = 53910.000000
[2012-07-10 16:51:12.699006]	benchmarks/partialsums.lua-3.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	pass1	total = 26980.000000
[2012-07-10 16:51:12.699098]	benchmarks/partialsums.lua-3.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	pass2	total = 26930.000000
[2012-07-10 16:52:06.939302]	benchmarks/partialsums.lua-3.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	total = 53800.000000
[2012-07-10 16:52:06.939474]	benchmarks/partialsums.lua-3.lua, vm:lua, suite:tilera, args:'500000'	1	1	None	pass1	total = 26910.000000
